month,ADM3_EN,LST_day_mean,temp_mean,no2_mean,no2_lag1,no2_neighbor_lag1,NTL_mean,TCI,pop_sum_m,road_len,poi_count,lu_industrial_area,lu_commercial_area,lu_residential_area,lu_retail_area,lu_farmland_area,lu_farmyard_area,road_primary_len,road_motorway_len,road_trunk_len,road_secondary_len,road_tertiary_len,road_residential_len,grassland_a,cropland_a,built_up_a,snow_a,water_bod_a,wetland_a,sparse_veg_a,mangroves_a,moss_a,unclassified_a,non_built_area
2023-05,Al-Wihda,39.73164072410441,40.172480766247524,0.1872220627333092,0.18775694456041753,0.1878956638837209,26734.72069807888,729458.7219397583,267353.9322093949,1127112.958381378,0.0,16697614.304435287,0.0,16536850.710270565,0.0,168113009.65375644,0.0,40657.427243024526,0.0,2383.4684307440307,69528.26803337547,25644.330652120105,530572.5400789558,14338454.838709677,482062919.3548387,168202587.0967742,0.0,46491038.70967742,346116.12903225806,347300548.38709676,0.0,0.0,0.0,649058612.9032258
2023-05,Al-Yousifya,44.892795992325986,36.25420600739902,0.07742093373837923,0.07730868787562453,0.07733625338890636,7534.659770223396,440177.3612807269,186278.02190041542,989751.6630592459,0.0,443594.3773236439,0.0,7468859.3575591985,0.0,8529765.475294825,0.0,0.0,34939.792551575025,0.0,12513.805739228528,248833.29172907252,514705.7071155318,8091361.29032258,281031638.7096774,94656580.64516129,0.0,26459338.70967742,171461.29032258064,197182554.83870968,0.0,0.0,0.0,373895400.0
2023-05,Baghdad Al-Jedeeda,41.058242439775306,37.840467623319576,0.02905921494914164,0.029379190819802507,0.029314791180539448,10646.497084015904,15614317.899718963,1550177.3293495178,1926414.8923112152,25.0,3724702.4678830216,24538.77345906452,50888545.51091906,0.0,635820.8550793825,45519.5201207031,78120.7118595587,26604.352657822586,13332.9778048974,0.0,112717.25485910021,1549195.5996189804,897070.9677419355,43900783.87096774,15183964.516129032,0.0,4032725.806451613,20019.354838709678,26461454.83870968,0.0,0.0,0.0,54752509.67741936
2023-05,Markaz Al-Adhamiya,49.12174827839582,37.32503456066165,0.008117775241568377,0.008170546011782796,0.008159253936566403,4240.496117833455,16112348.121797012,413270.1044921875,678260.7289987259,28.0,1463478.4141839342,124096.6161606157,18501291.405096956,0.0,21307.253363610882,0.0,71773.44033856741,15637.344176865357,0.0,1165.5996442142628,74525.20123217416,396379.1491853033,414961.29032258067,11700541.935483871,4918941.935483871,0.0,1133041.935483871,4564.5161290322585,8297925.806451613,0.0,0.0,0.0,15321825.806451613
2023-05,Markaz Al-Kadhimiya,44.797168770309156,36.892387772294335,0.0072027357234699775,0.007218078269640925,0.007214525906385355,4622.003640255562,9211569.905145286,250966.29296875,761666.2940474169,11.0,1463165.9610863656,357441.7641004621,9839878.098902209,0.0,317423.61189713754,0.0,20365.975879416652,9639.07727711964,8358.378796870158,20788.278792626792,75209.00135269336,479810.342366502,254841.93548387097,15238303.225806452,4175625.806451613,0.0,1337506.4516129033,3803.225806451613,8759990.322580645,0.0,0.0,0.0,17423064.51612903
2023-05,Markaz Al-Karkh,30.14785019921058,36.812122246957955,0.010192368219672385,0.01022368016028983,0.01024842675103262,5860.786950684898,18050297.964383736,176226.97900390625,737537.1475802874,6.0,118429.53501225388,59974.54743843737,10057658.28952322,0.0,0.0,0.0,71372.12863969109,14098.977033196985,0.0,50811.351119074105,31200.153262300533,252915.8904808316,680683.8709677419,15876058.064516129,4118132.258064516,0.0,1627277.4193548386,11032.258064516129,13449151.612903226,0.0,0.0,0.0,23485961.29032258
2023-05,Markaz Al-Mada'in,42.290575385594735,33.390583460029085,0.06188576659077622,0.0622114902919053,0.062268620698151214,5048.228709431367,1621448.52415303,157340.69738283008,784614.8945566302,0.0,1020629.5933338087,0.0,15494902.48864539,0.0,147955199.5068391,0.0,22978.465260205634,0.0,42400.93764431812,0.0,42946.43966221097,466992.17827173806,3813051.6129032257,129615116.12903225,50232387.09677419,0.0,12220425.806451613,127641.93548387097,92641300.0,0.0,0.0,0.0,173697193.5483871
2023-05,Markaz Al-Mahmoudiya,33.89837640450633,37.172714498524975,0.013268311976163233,0.013265405585214742,0.01326554146813796,1746.4883225722645,772173.5971402838,105058.1675145626,474934.89419771393,1.0,346023.63003000035,0.0,8522.331484903825,0.0,39652796.78559103,0.0,9762.88554475629,7638.868219232798,9296.516086272477,2541.127138113249,57374.54991000951,239884.84561589177,1053700.0,39822919.35483871,12918719.35483871,0.0,3474683.870967742,26951.612903225807,26049638.70967742,0.0,0.0,0.0,49739296.77419355
2023-05,Markaz Al-Thawra,50.7537584857044,37.84586699290684,0.021918335481497325,0.022072584843421877,0.022063568228509387,8242.159554413689,6960849.315784772,1136725.0809326172,1571223.3599033148,5.0,2610189.752497762,0.0,34155636.04134157,0.0,0.0,0.0,109349.28083820995,12861.668398176407,0.0,49075.55634417157,167318.88828733325,1085157.1937830814,1020912.9032258064,29072212.903225806,9190129.032258065,0.0,2794874.193548387,11193.548387096775,24543835.48387097,0.0,0.0,0.0,44709541.93548387
2023-05,That al Salasil,51.46835811450932,36.78682422806341,0.02283459301056251,0.022813716163702782,0.02283400686304922,4977.624827333862,2248792.5038391035,243163.2696170807,498386.7084781485,0.0,0.0,0.0,6333916.509548989,0.0,325895.44808171515,0.0,0.0,3718.2093128637,14451.666038418665,2326.787823242957,18441.066308947826,357888.88311302545,2222606.4516129033,70556203.22580644,23928064.51612903,0.0,6113564.516129032,36703.22580645161,50389483.87096774,0.0,0.0,0.0,94251109.67741935
2023-06,Abu Ghraib,31.717802465372834,44.018050899235284,0.08992906916536844,0.09028751613681558,0.0903413797120023,13111.091158803492,2495407.71326931,511190.9400630258,2712699.213788659,2.0,2537541.1499956404,129607.86114332972,24369147.33893907,0.0,32979290.45003036,8734.319149440966,72805.03451800304,134296.27876735094,0.0,42553.4290810655,267884.15421013493,1157555.2701199725,9416866.666666666,333588136.6666667,116021406.66666667,0.0,33234406.666666668,260900.0,233403563.33333334,0.0,0.0,0.0,443788226.6666667
2023-06,Al-Fahama,50.93024817518251,43.095806370050916,0.03533076730953897,0.03496143379148724,0.03496682172402729,10845.943472169694,16414064.595006388,1019493.0495032072,1771263.6729372211,2.0,2167029.6860050433,118161.36714623315,39258135.535683826,0.0,1072887.102717862,0.0,9374.771374451,23504.337299746076,31207.293767440548,4882.810603610558,165507.88646717503,1322054.2464479269,1821676.6666666667,58206030.0,18690790.0,0.0,5368283.333333333,52243.333333333336,44136023.333333336,0.0,0.0,0.0,81170150.0
2023-06,Al-Jisr,39.60114897098397,44.26122271130195,0.05816886532466501,0.05794735405739565,0.05792345131487336,5825.09777137306,1938280.9358727077,253789.57445979118,678416.5284410594,0.0,1794012.322090416,2846963.0070015644,9367158.148469036,0.0,18935815.824497905,0.0,29253.292782954315,0.0,31548.343818136913,14049.948014256903,52184.422521209235,383536.9004022084,1971916.6666666667,67974060.0,25321393.333333332,0.0,6275843.333333333,71723.33333333333,47600610.0,0.0,0.0,0.0,89452023.33333333
2023-06,Al-Karrada Al-Sharqia,25.81862769316874,43.75383086500687,0.04084594219056622,0.04075810151336309,0.04058884771983547,9872.487983071615,42516100.572408654,680465.4120788574,1657440.0318232388,10.0,4745724.446622042,94917.11366155212,26925802.816666882,0.0,6301525.783863613,0.0,86620.55179802734,32598.567966246515,3730.4275985512795,40736.417691459355,118433.36244344774,848213.4538740629,1344096.6666666667,40132903.333333336,11505423.333333334,0.0,3852056.6666666665,26020.0,32723390.0,0.0,0.0,0.0,58767843.333333336
2023-06,Al-Latifya,22.217987196742914,44.58831196515064,0.09666852704448403,0.09659321991606744,0.09664977846428158,3772.8152722096434,275441.39930534665,159862.81026115268,882748.5264874352,0.0,1386306.4250301514,462426.89094855293,2360183.3861721265,0.0,215519272.23651242,0.0,7899.5508333649905,58368.58811166041,39685.81001155781,40019.46139710739,59683.64922568426,284648.2316475055,7629886.666666667,269816870.0,95955073.33333333,0.0,26285803.333333332,188393.33333333334,190655213.33333334,0.0,0.0,0.0,361099433.3333333
2023-06,Al-Mamoon,33.67424680995499,42.17636868698173,0.04602937497876133,0.04614909736528162,0.046083346490173614,6338.54937760319,13776919.878430229,324112.64024195075,1185053.015478286,1.0,8769701.115181899,0.0,19642234.808717363,0.0,34614460.62704209,0.0,680.9151349607389,33251.72783013728,7586.829041479024,22652.577476209844,68630.38237224169,689251.5862863507,1567400.0,59896840.0,20720560.0,0.0,5419273.333333333,32146.666666666664,39239580.0,0.0,0.0,0.0,75401526.66666667
2023-06,Al-Mansour,26.852776846951482,43.867652822848434,0.03979896918928569,0.04007478185648301,0.04001352102934647,21273.272642472435,66837991.09535688,1086294.2109985352,3493926.4950355995,24.0,2482145.991256376,648501.7193567418,65886799.652922064,420885.1219456722,3985924.51500442,647183.5637577858,142553.14334609068,70427.55183676274,18492.56611803125,116670.16424875188,220111.86625574302,2315260.3123901803,2107020.0,75555863.33333333,26919470.0,0.0,7981153.333333333,58450.0,53817980.0,0.0,0.0,0.0,101968400.0
2023-06,Al-Rashdia,36.164493553025444,41.67244772102804,0.020619059863342053,0.020644490503974645,0.020657854963570962,9215.061958137958,300858.30131723196,246273.38759011775,748928.7330197312,0.0,1053256.5229898784,125291.37264391742,25489424.06538599,0.0,0.0,0.0,6806.950502096051,0.0,26697.362927162652,0.0,137556.2284637159,481483.81786753767,1792260.0,66110470.0,22911093.333333332,0.0,6283183.333333333,48943.333333333336,43658910.0,0.0,0.0,0.0,83922230.0
2023-06,Al-Rasheed,45.11379454212139,43.98761594736875,0.0850318282707356,0.08516219127553162,0.08525448255335535,6629.611507070916,3079208.1186328507,247356.3871642202,1709487.4882599532,0.0,16776245.674221065,266454.5152654849,7955664.464772243,0.0,65718087.82190914,0.0,12052.938073820531,66085.78452219206,41707.258199125536,14753.680365639077,176029.95871407512,834155.0548772219,4779343.333333333,161333970.0,55763106.666666664,0.0,14972400.0,99376.66666666667,114548020.0,0.0,0.0,0.0,212415283.33333334
2023-06,Al-Taji,42.557788624289095,43.54226387315307,0.04816061558759853,0.04831424480056392,0.04837252059740397,10849.928570539232,5590572.462666484,424827.79959997535,1247060.72200731,0.0,3900515.9748500725,568583.5929085347,15833881.590954712,0.0,1596054.5846345243,0.0,0.0,0.0,67836.2538445008,10393.673766619153,276433.15158655506,581038.7532516399,5119360.0,172741993.33333334,62731900.0,0.0,16447370.0,96110.0,123618750.0,0.0,0.0,0.0,230981066.66666666
2023-06,Al-Tarmiya,21.636390575536176,41.152177795004775,0.05042572976451449,0.05055693727763509,0.05057357797281166,7732.955626408732,974.7542788185656,34473.1328034387,619183.7778610124,0.0,3659038.1165034925,0.0,7864642.679154835,0.0,0.0,0.0,0.0,0.0,30270.2725122064,18545.213002519056,109022.32147646333,336028.95864970837,5936143.333333333,198831220.0,70616286.66666667,0.0,19111693.333333332,134663.33333333334,143834336.66666666,0.0,0.0,0.0,269938353.3333333
2023-06,Al-Wihda,39.64311724771895,48.30335944728557,0.22783255940066527,0.22938412037287995,0.22956148194022813,25826.073200783558,732200.9971404179,267353.9322093949,1127112.958381378,0.0,16697614.304435287,0.0,16536850.710270565,0.0,168113009.65375644,0.0,40657.427243024526,0.0,2383.4684307440307,69528.26803337547,25644.330652120105,530572.5400789558,13891633.333333334,480161623.3333333,172550563.33333334,0.0,46752030.0,318056.6666666667,342997526.6666667,0.0,0.0,0.0,646402300.0
2023-06,Al-Yousifya,44.9796614537391,41.54884958838993,0.07382052099362216,0.07393211889163187,0.0739598676860456,4916.673059696006,393689.74638659967,186278.02190041542,989751.6630592459,0.0,443594.3773236439,0.0,7468859.3575591985,0.0,8529765.475294825,0.0,0.0,34939.792551575025,0.0,12513.805739228528,248833.29172907252,514705.7071155318,8285156.666666667,280828923.3333333,96545453.33333333,0.0,25471070.0,130586.66666666667,198916410.0,0.0,0.0,0.0,371633710.0
2023-06,Baghdad Al-Jedeeda,41.45648387664473,44.54578336831616,0.038089368709182794,0.03765154455833247,0.03766057102484835,10241.60473812951,19389166.33496096,1550177.3293495178,1926414.8923112152,25.0,3724702.4678830216,24538.77345906452,50888545.510919064,0.0,635820.8550793825,45519.520120703106,78120.7118595587,26604.352657822586,13332.9778048974,0.0,112717.25485910023,1549195.5996189804,1100903.3333333333,41864143.333333336,19781946.666666668,0.0,3978280.0,33790.0,27957620.0,0.0,0.0,0.0,52512996.666666664
2023-06,Markaz Al-Adhamiya,49.1342100563866,43.84985529652181,0.00888125224759998,0.00880751615748201,0.00881622963163381,4384.3206541878835,18618585.06254532,413270.1044921875,678260.7289987259,28.0,1463478.4141839342,124096.6161606157,18501291.405096956,0.0,21307.253363610886,0.0,71773.44033856741,15637.344176865357,0.0,1165.5996442142628,74525.20123217416,396379.1491853033,394290.0,13901113.333333334,2490813.3333333335,0.0,1366333.3333333333,7643.333333333333,8322540.0,0.0,0.0,0.0,15793116.666666666
2023-06,Markaz Al-Kadhimiya,44.91072803543985,43.472700319240225,0.00671274027720121,0.006723211930676821,0.006724865097814371,4856.126887745328,11919588.233309437,250966.29296875,761666.2940474169,11.0,1463165.9610863654,357441.7641004621,9839878.098902209,0.0,317423.61189713754,0.0,20365.975879416652,9639.07727711964,8358.378796870158,20788.278792626792,75209.00135269336,479810.3423665019,411463.3333333333,13664716.666666666,4873813.333333333,0.0,1218556.6666666667,2196.6666666666665,9361773.333333334,0.0,0.0,0.0,17896640.0
2023-06,Markaz Al-Karkh,29.538894659278352,42.98198520650679,0.012084958203727996,0.012108275821925776,0.012123062248958727,6370.37392616272,14385817.524776598,176226.97900390625,737537.1475802874,6.0,118429.53501225388,59974.54743843737,10057658.28952322,0.0,0.0,0.0,71372.12863969109,14098.977033196985,0.0,50811.351119074105,31200.153262300533,252915.8904808316,319096.6666666667,16765713.333333334,5863613.333333333,0.0,1718856.6666666667,5926.666666666667,10413280.0,0.0,0.0,0.0,21192356.666666668
2023-06,Markaz Al-Mada'in,42.35352667209705,40.23956447463423,0.08728655550236519,0.08673267934248802,0.08676646059739394,4704.2754300340775,1391153.8406237643,157340.69738283008,784614.8945566302,0.0,1020629.5933338087,0.0,15494902.48864539,0.0,147955199.5068391,0.0,22978.465260205634,0.0,42400.93764431812,0.0,42946.43966221097,466992.17827173806,4133146.6666666665,128225296.66666667,43961476.666666664,0.0,12917363.333333334,126286.66666666667,98736453.33333333,0.0,0.0,0.0,181365800.0
2023-06,Markaz Al-Mahmoudiya,33.49765710935348,44.023112273564955,0.014762690737165454,0.014782038668421324,0.014785512276678237,1629.0984041156278,755397.6167026091,105058.1675145626,474934.89419771393,1.0,346023.63003000035,0.0,8522.331484903825,0.0,39652796.78559103,0.0,9762.88554475629,7638.868219232798,9296.516086272477,2541.1271381132487,57374.54991000951,239884.84561589177,1218663.3333333333,39718420.0,12190696.666666666,0.0,3501433.3333333335,11086.666666666666,26809900.0,0.0,0.0,0.0,50211463.333333336
2023-06,Markaz Al-Thawra,50.79431693989074,44.50733048836457,0.02572580913463275,0.025329763829791647,0.025375016351230215,8250.524026337123,10135665.521604925,1136725.0809326172,1571223.3599033148,5.0,2610189.752497762,0.0,34155636.04134157,0.0,0.0,0.0,109349.28083820993,12861.668398176407,0.0,49075.556344171564,167318.88828733325,1085157.1937830814,867066.6666666666,30276140.0,10356776.666666666,0.0,2235373.3333333335,5396.666666666667,22020050.0,0.0,0.0,0.0,42003680.0
2023-06,That al Salasil,51.29363283919878,43.41395999965356,0.01950750820849484,0.019591081811711854,0.019613652825499924,3662.6553533327956,2065826.086078905,243163.2696170807,498386.7084781485,0.0,0.0,0.0,6333916.509548989,0.0,325895.44808171515,0.0,0.0,3718.2093128636993,14451.666038418665,2326.787823242957,18441.066308947826,357888.88311302545,2012910.0,69737153.33333333,24597243.333333332,0.0,7432936.666666667,40160.0,48730370.0,0.0,0.0,0.0,94340900.0
2023-07,Abu Ghraib,31.701476541276445,48.81811225972519,0.09751670826657954,0.09571523526151993,0.0957773854215164,11666.014739437556,2465151.5286480286,511190.9400630258,2712699.213788659,2.0,2537541.1499956404,129607.86114332972,24369147.33893907,0.0,32979290.45003036,8734.319149440966,72805.03451800304,134296.27876735094,0.0,42553.4290810655,267884.15421013493,1157555.2701199725,9586045.161290323,333971041.9354839,113561012.90322581,0.0,32126635.48387097,228929.03225806452,236037958.06451613,0.0,0.0,0.0,446213645.16129035
2023-07,Al-Fahama,50.88344949376033,47.718801506946114,0.03763999591197558,0.03645914342540251,0.03647189965460309,10241.647860209147,12721192.263689367,1019493.0495032072,1771263.6729372211,2.0,2167029.6860050433,118161.36714623315,39258135.535683826,0.0,1072887.102717862,0.0,9374.771374451,23504.337299746076,31207.293767440548,4882.810603610558,165507.88646717503,1322054.2464479269,1443593.5483870967,57751274.19354839,19655041.93548387,0.0,6775232.258064516,59241.93548387097,41899096.77419355,0.0,0.0,0.0,80139161.29032259
2023-07,Al-Jisr,39.76687037756689,49.189537431527725,0.06936028443160952,0.06422142009058972,0.0641377185829347,5543.45043487019,1641372.2822931956,253789.57445979118,678416.5284410594,0.0,1794012.322090416,2846963.0070015644,9367158.148469036,0.0,18935815.824497905,0.0,29253.292782954315,0.0,31548.343818136913,14049.948014256903,52184.422521209235,383536.9004022084,1978635.4838709678,70688587.09677419,21259454.83870968,0.0,6336903.225806451,34883.87096774193,48681103.22580645,0.0,0.0,0.0,91049216.12903225
2023-07,Al-Karrada Al-Sharqia,25.628029116444317,48.58873655913982,0.05062035659331513,0.0469674892913245,0.046786558977975616,9128.306084085963,32703974.089710318,680465.4120788574,1657440.0318232388,10.0,4745724.446622042,94917.11366155212,26925802.816666882,0.0,6301525.783863613,0.0,86620.55179802734,32598.567966246515,3730.4275985512795,40736.417691459355,118433.36244344774,848213.4538740629,1037080.6451612903,41597129.03225806,14890961.290322581,0.0,4004716.129032258,16383.870967741936,27713980.64516129,0.0,0.0,0.0,53608512.90322581
2023-07,Al-Latifya,22.263692799886055,49.77866271947737,0.09849863677230819,0.09498477744121177,0.09502221573132716,4176.328836961138,184162.80704701142,159862.81026115268,882748.5264874352,0.0,1386306.4250301514,462426.89094855293,2360183.3861721265,0.0,215519272.23651242,0.0,7899.5508333649905,58368.58811166041,39685.81001155781,40019.46139710739,59683.64922568426,284648.2316475055,7812425.806451613,268141712.9032258,98944912.90322581,0.0,26342693.548387095,184341.93548387097,189786774.19354838,0.0,0.0,0.0,359587580.6451613
2023-07,Al-Mamoon,33.763879213534956,46.9384989326376,0.05282201617399927,0.0494032126452533,0.04933210667610867,6290.421752494082,11147788.054698473,324112.64024195075,1185053.015478286,1.0,8769701.115181899,0.0,19642234.808717363,0.0,34614460.627042085,0.0,680.9151349607389,33251.72783013728,7586.829041479024,22652.577476209844,68630.38237224169,689251.5862863507,1926158.064516129,59086409.67741936,19751683.870967742,0.0,5532906.451612903,36290.32258064516,41814754.838709675,0.0,0.0,0.0,77832490.32258065
2023-07,Al-Mansour,26.98391111775392,48.52848495831826,0.04827036188287331,0.04614690824506103,0.04605409223146097,20004.315783439142,50620291.94856538,1086294.2109985352,3493926.4950355995,24.0,2482145.991256376,648501.7193567418,65886799.652922064,420885.1219456722,3985924.51500442,647183.5637577858,142553.14334609068,70427.55183676274,18492.56611803125,116670.16424875188,220111.86625574302,2315260.3123901803,2307361.290322581,76470796.77419356,26123290.322580647,0.0,7687093.548387097,56919.354838709674,53464280.64516129,0.0,0.0,0.0,101696632.25806452
2023-07,Al-Rashdia,36.24316297409532,46.29734885708185,0.02232067430183079,0.022039538943600622,0.022062190789303413,9269.522716531617,346667.0524418761,246273.38759011775,748928.7330197312,0.0,1053256.5229898784,125291.37264391742,25489424.06538599,0.0,0.0,0.0,6806.950502096051,0.0,26697.362927162652,0.0,137556.2284637159,481483.81786753767,2026064.5161290322,63878235.48387097,22607680.64516129,0.0,6482470.9677419355,37545.16129032258,45733470.96774194,0.0,0.0,0.0,86082700.0
2023-07,Al-Rasheed,45.108830610578785,49.31126617215804,0.09315262165364849,0.08822154638249076,0.08831185734831391,6344.3393208984835,2496970.73014597,247356.3871642202,1709487.4882599534,0.0,16776245.674221065,266454.5152654849,7955664.464772243,0.0,65718087.82190914,0.0,12052.938073820531,66085.78452219206,41707.258199125536,14753.680365639077,176029.95871407512,834155.0548772219,4554793.548387097,161731367.7419355,54428922.58064516,0.0,15118241.935483871,116912.90322580645,114351429.03225806,0.0,0.0,0.0,214104851.61290324
2023-07,Al-Taji,42.535516599973946,48.568585730176416,0.049465604904946,0.04891277290302553,0.04897340399489272,9939.553243692631,3649493.5449495665,424827.79959997535,1247060.72200731,0.0,3900515.9748500725,568583.5929085347,15833881.590954712,0.0,1596054.5846345243,0.0,0.0,0.0,67836.2538445008,10393.673766619153,276433.15158655506,581038.7532516399,5185119.354838709,175452070.96774194,60091000.0,0.0,15968238.709677419,127080.64516129032,123730074.19354838,0.0,0.0,0.0,231952296.77419356
2023-07,Al-Tarmiya,21.65247110573824,45.95300708439373,0.05100655964659729,0.05075026344677937,0.050761069040615094,7696.800254502177,1201.3755909162446,34473.1328034387,619183.7778610124,0.0,3659038.1165034925,0.0,7864642.679154835,0.0,0.0,0.0,0.0,0.0,30270.2725122064,18545.213002519056,109022.32147646333,336028.95864970837,5690483.870967742,198886093.5483871,70786641.93548387,0.0,18938293.548387095,111877.41935483871,144363012.9032258,0.0,0.0,0.0,269577680.6451613
2023-07,Al-Wihda,39.63431139853806,53.132229025121354,0.2841646299932846,0.2793937778725394,0.2796071359634145,30245.256671840358,650749.2158315141,267353.9322093949,1127112.958381378,0.0,16697614.304435287,0.0,16536850.710270565,0.0,168113009.65375644,0.0,40657.427243024526,0.0,2383.4684307440307,69528.26803337547,25644.330652120105,530572.5400789558,13944616.129032258,479036583.87096775,175383490.32258064,0.0,46754435.48387097,305774.1935483871,339141212.9032258,0.0,0.0,0.0,644882590.3225807
2023-07,Al-Yousifya,44.93680488594638,46.03355283989712,0.08054902430500219,0.0788059472752827,0.07884983814471015,4733.398027012211,369148.8089035717,186278.02190041542,989751.6630592459,0.0,443594.3773236439,0.0,7468859.3575591985,0.0,8529765.475294825,0.0,0.0,34939.792551575025,0.0,12513.805739228528,248833.29172907252,514705.7071155318,8165503.225806451,278553674.1935484,98009632.25806452,0.0,26645503.225806452,158338.70967741936,199784000.0,0.0,0.0,0.0,371940841.9354839
2023-07,Baghdad Al-Jedeeda,41.717080840166425,49.36204952753342,0.045284744754414186,0.04210218745450415,0.04204984206212555,9792.762569273671,15305634.172416382,1550177.3293495178,1926414.8923112152,25.0,3724702.4678830216,24538.77345906452,50888545.51091906,0.0,635820.8550793825,45519.5201207031,78120.7118595587,26604.352657822586,13332.9778048974,0.0,112717.25485910021,1549195.5996189804,1558206.4516129033,41746338.70967742,12698600.0,0.0,3792219.35483871,45306.45161290323,33877951.61290322,0.0,0.0,0.0,59558077.41935484
2023-07,Markaz Al-Adhamiya,49.286504378468216,48.45995391705072,0.01033615050246278,0.009947454360077053,0.009954338092005372,4052.8559836520944,12329165.310692757,413270.1044921875,678260.7289987259,28.0,1463478.4141839342,124096.6161606157,18501291.405096956,0.0,21307.253363610882,0.0,71773.44033856741,15637.344176865357,0.0,1165.5996442142628,74525.20123217416,396379.1491853033,288212.9032258064,13053041.935483871,3104000.0,0.0,1370467.7419354839,5693.548387096775,8034245.161290322,0.0,0.0,0.0,15879312.903225806
2023-07,Markaz Al-Kadhimiya,45.59575234605255,48.04663508064519,0.007888879538122846,0.0076350377081940935,0.007677997692321392,4548.663735529855,10560348.90551009,250966.29296875,761666.2940474169,11.0,1463165.9610863656,357441.7641004621,9839878.098902209,0.0,317423.61189713754,0.0,20365.975879416652,9639.07727711964,8358.378796870158,20788.278792626792,75209.00135269336,479810.342366502,475254.8387096774,13810812.903225806,3906080.6451612907,0.0,1173277.4193548388,7422.58064516129,10552100.0,0.0,0.0,0.0,19053554.83870968
2023-07,Markaz Al-Karkh,29.6978672034558,47.50000000000003,0.01508795527965821,0.0142925317663272,0.014294705607103044,6004.266599819224,11700665.355633833,176226.97900390625,737537.1475802874,6.0,118429.53501225388,59974.54743843737,10057658.28952322,0.0,0.0,0.0,71372.12863969109,14098.977033196985,0.0,50811.351119074105,31200.153262300533,252915.8904808316,346970.9677419355,16315506.451612903,6896245.161290322,0.0,1605577.4193548388,20903.225806451614,10896003.225806452,0.0,0.0,0.0,20473548.387096774
2023-07,Markaz Al-Mada'in,42.1847725973543,44.65014384785124,0.10306312662389801,0.09365339296988942,0.09380773227353419,4482.808765976232,1114649.851108156,157340.69738283008,784614.8945566302,0.0,1020629.5933338087,0.0,15494902.48864539,0.0,147955199.5068391,0.0,22978.465260205634,0.0,42400.93764431812,0.0,42946.43966221097,466992.17827173806,3891364.5161290322,129679793.5483871,45789209.67741936,0.0,12936467.741935484,99293.54838709677,93411454.83870968,0.0,0.0,0.0,177340061.29032257
2023-07,Markaz Al-Mahmoudiya,33.65013763033881,49.3611997100399,0.016466192381139135,0.015747804984023606,0.015767498415855653,1645.9023378664447,769224.4647562151,105058.1675145626,474934.89419771393,1.0,346023.63003000035,0.0,8522.331484903825,0.0,39652796.78559103,0.0,9762.88554475629,7638.868219232798,9296.516086272477,2541.127138113249,57374.54991000951,239884.84561589177,965493.5483870967,40286648.38709677,11939551.612903226,0.0,3386161.290322581,33654.83870967742,26195645.16129032,0.0,0.0,0.0,49936693.548387095
2023-07,Markaz Al-Thawra,50.919600179478586,49.26422043010756,0.028741809921905725,0.027259944672824186,0.027305988175349623,7891.9394421492,8508090.395584553,1136725.0809326172,1571223.3599033148,5.0,2610189.752497762,0.0,34155636.04134157,0.0,0.0,0.0,109349.28083820995,12861.668398176407,0.0,49075.55634417157,167318.88828733325,1085157.1937830814,1003435.4838709678,27650903.225806452,15390270.967741935,0.0,2905600.0,26167.74193548387,21964183.870967742,0.0,0.0,0.0,39583332.258064516
2023-07,That al Salasil,51.46965108186924,48.51284028324157,0.020647037086617897,0.020398556942183663,0.020440585228890865,3256.6378161074012,1101143.4354006026,243163.2696170807,498386.7084781485,0.0,0.0,0.0,6333916.509548989,0.0,325895.44808171515,0.0,0.0,3718.2093128637,14451.666038418665,2326.787823242957,18441.066308947826,357888.88311302545,1933480.6451612904,71543577.41935484,25151216.129032258,0.0,5940564.516129033,37138.709677419356,50069567.741935484,0.0,0.0,0.0,91764719.35483871
2023-08,Abu Ghraib,31.687288168542935,46.321570815234736,0.1122155417196389,0.1133233779189763,0.11343636868078771,12622.951706943119,3364099.2334583704,511190.9400630258,2712699.213788659,2.0,2537541.1499956404,129607.86114332972,24369147.33893907,0.0,32979290.45003036,8734.319149440966,72805.03451800304,134296.27876735094,0.0,42553.4290810655,267884.15421013493,1157555.2701199725,9197290.322580645,333550258.0645161,117941016.12903225,0.0,34121483.87096774,238048.38709677418,233267380.6451613,0.0,0.0,0.0,442188561.2903226
2023-08,Al-Fahama,50.562493524841095,44.7873045119189,0.05141707622921538,0.05265128387520018,0.05268172444029169,9929.404487141572,14194242.047747763,1019493.0495032072,1771263.6729372211,2.0,2167029.6860050433,118161.36714623315,39258135.535683826,0.0,1072887.102717862,0.0,9374.771374451,23504.337299746076,31207.293767440548,4882.810603610558,165507.88646717503,1322054.2464479269,1325693.5483870967,58103803.22580645,23794358.06451613,0.0,5941564.516129033,48132.25806451613,37492251.61290323,0.0,0.0,0.0,75754893.5483871
2023-08,Al-Jisr,39.8182318541954,46.62196828759253,0.059987805341538844,0.06450003605591108,0.06451288553698811,6215.208411752109,2096393.367546789,253789.57445979118,678416.5284410594,0.0,1794012.322090416,2846963.0070015644,9367158.148469036,0.0,18935815.824497905,0.0,29253.292782954315,0.0,31548.343818136913,14049.948014256903,52184.422521209235,383536.9004022084,2105780.64516129,70589348.38709678,22489535.48387097,0.0,6412529.0322580645,38945.16129032258,47056622.58064516,0.0,0.0,0.0,89781500.0
