month,ADM3_EN,LST_day_mean,no2_mean,no2_lag1,no2_neighbor_lag1,NTL_mean,pop_sum_m,road_len,poi_count,lu_industrial_area,lu_commercial_area,lu_residential_area,lu_retail_area,lu_farmland_area,lu_farmyard_area,road_primary_len,road_motorway_len,road_trunk_len,road_secondary_len,road_tertiary_len,road_residential_len,month,ADM3_EN,export,export-raw
Jun-23,Yeka,21.60968511,0.003128673,0.003119787,0.003125071,648.249573,411173.464,629507.8244,8,6820.175402,22872.03553,19262047.91,0,39209.08001,120688.5704,32713.71023,0,0,51329.66062,19115.57413,406901.7869,Jun-23,Yeka,0,0
Jul-23,Yeka,18.87222355,0.003068923,0.003129744,0.003131994,498.6430404,411173.464,629507.8244,8,6820.175402,22872.03553,19262047.91,0,39209.08001,120688.5704,32713.71023,0,0,51329.66062,19115.57413,406901.7869,Jul-23,Yeka,4538984.959,246995394.2
Aug-23,Yeka,21.07285926,0.00290408,0.002829357,0.002836825,589.1721721,411173.464,629507.8244,8,6820.175402,22872.03553,19262047.91,0,39209.08001,120688.5704,32713.71023,0,0,51329.66062,19115.57413,406901.7869,Aug-23,Yeka,3902614.499,215090001.6
Sep-23,Yeka,23.22155122,0.00252323,0.002572362,0.002573445,635.8007861,411173.464,629507.8244,8,6820.175402,22872.03553,19262047.91,0,39209.08001,120688.5704,32713.71023,0,0,51329.66062,19115.57413,406901.7869,Sep-23,Yeka,3049139.2,168330528.9
Oct-23,Yeka,24.72042117,0.002466972,0.002448862,0.002449397,662.4430599,411173.464,629507.8244,8,6820.175402,22872.03553,19262047.91,0,39209.08001,120688.5704,32713.71023,0,0,51329.66062,19115.57413,406901.7869,Oct-23,Yeka,3419737.036,191873210.1
Nov-23,Yeka,25.56534804,0.002820031,0.002813293,0.002817595,583.54559,411173.464,629507.8244,8,6820.175402,22872.03553,19262047.91,0,39209.08001,120688.5704,32713.71023,0,0,51329.66062,19115.57413,406901.7869,Nov-23,Yeka,3163637.07,176168675.2
Dec-23,Yeka,24.559484,0.00395863,0.003972655,0.003975327,738.8326447,411173.464,629507.8244,8,6820.175402,22872.03553,19262047.91,0,39209.08001,120688.5704,32713.71023,0,0,51329.66062,19115.57413,406901.7869,Dec-23,Yeka,3350435.74,189193954.5
Jan-24,Yeka,24.64742947,0.003718568,0.003701543,0.00371013,832.8533763,420225.3051,629507.8244,8,6820.175402,22872.03553,19262047.91,0,39209.08001,120688.5704,32713.71023,0,0,51329.66062,19115.57413,406901.7869,Jan-24,Yeka,0,0
Feb-24,Yeka,22.9076278,0.003109971,0.003137228,0.003136888,711.0891176,420225.3051,629507.8244,8,6820.175402,22872.03553,19262047.91,0,39209.08001,120688.5704,32713.71023,0,0,51329.66062,19115.57413,406901.7869,Feb-24,Yeka,0,0
Mar-24,Yeka,23.75438406,0.003135715,0.003130554,0.003136963,830.7614224,420225.3051,629507.8244,8,6820.175402,22872.03553,19262047.91,0,39209.08001,120688.5704,32713.71023,0,0,51329.66062,19115.57413,406901.7869,Mar-24,Yeka,0,0
Apr-24,Yeka,19.53226914,0.003121943,0.003031419,0.003036061,733.299092,420225.3051,629507.8244,8,6820.175402,22872.03553,19262047.91,0,39209.08001,120688.5704,32713.71023,0,0,51329.66062,19115.57413,406901.7869,Apr-24,Yeka,0,0
May-24,Yeka,23.68913803,0.003104133,0.003159659,0.003164873,713.4434295,420225.3051,629507.8244,8,6820.175402,22872.03553,19262047.91,0,39209.08001,120688.5704,32713.71023,0,0,51329.66062,19115.57413,406901.7869,May-24,Yeka,0,0
Jun-24,Yeka,21.5755857,0.003202776,0.003192597,0.00319205,817.0240775,420225.3051,629507.8244,8,6820.175402,22872.03553,19262047.91,0,39209.08001,120688.5704,32713.71023,0,0,51329.66062,19115.57413,406901.7869,Jun-24,Yeka,0,0
Jul-24,Yeka,17.27526895,0.003012284,0.003034869,0.003033639,796.459244,420225.3051,629507.8244,8,6820.175402,22872.03553,19262047.91,0,39209.08001,120688.5704,32713.71023,0,0,51329.66062,19115.57413,406901.7869,Jul-24,Yeka,5433901.37,313867933.4
Aug-24,Yeka,18.13576714,0.002808913,0.00282693,0.002824264,797.6695537,420225.3051,629507.8244,8,6820.175402,22872.03553,19262047.91,0,39209.08001,120688.5704,32713.71023,0,0,51329.66062,19115.57413,406901.7869,Aug-24,Yeka,4666009.204,488907316.8
Sep-24,Yeka,21.86099547,0.002285572,0.002317732,0.002322503,992.5904803,420225.3051,629507.8244,8,6820.175402,22872.03553,19262047.91,0,39209.08001,120688.5704,32713.71023,0,0,51329.66062,19115.57413,406901.7869,Sep-24,Yeka,4446265.348,503150483.2
Oct-24,Yeka,20.64623762,0.002321434,0.002309756,0.002311133,1188.300962,420225.3051,629507.8244,8,6820.175402,22872.03553,19262047.91,0,39209.08001,120688.5704,32713.71023,0,0,51329.66062,19115.57413,406901.7869,Oct-24,Yeka,4876139.826,585366008.5
Nov-24,Yeka,23.74197975,0.003039833,0.003030884,0.003040723,1251.845995,420225.3051,629507.8244,8,6820.175402,22872.03553,19262047.91,0,39209.08001,120688.5704,32713.71023,0,0,51329.66062,19115.57413,406901.7869,Nov-24,Yeka,4477893.983,548166327.1
Dec-24,Yeka,24.25900285,0.00412914,0.004070822,0.004079653,1154.596598,420225.3051,629507.8244,8,6820.175402,22872.03553,19262047.91,0,39209.08001,120688.5704,32713.71023,0,0,51329.66062,19115.57413,406901.7869,Dec-24,Yeka,4881842.775,620267043
