date,ADM3_EN,LST_day_mean,temp_mean,no2_mean,no2_lag1,no2_neighbor_lag1,NTL_mean,pop_sum_m,road_len,poi_count,lu_industrial_area,lu_commercial_area,lu_residential_area,lu_retail_area,lu_farmland_area,lu_farmyard_area,road_primary_len,road_motorway_len,road_trunk_len,road_secondary_len,road_tertiary_len,road_residential_len,non_built_area
2023-05-17,Bole,29.795018498410073,25.66828818513898,0.003419898761059191,0.00509646298534935,0.005025688025136213,26.77338272002008,591126.6415710449,1126020.3433838214,24,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384647,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997,20787300
2023-05-17,Gulele,28.856343746806232,25.49100000000003,0.0014050510538985402,0.0017245855787146925,0.0017350613737338485,4.3941316703955335,191815.6131362915,343757.35125622124,2,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.3826680482,8474200
2023-05-17,Kirkos,32.70465517241382,25.93834259259262,0.0008662090949236631,0.0010742347319738438,0.0010714875576684634,7.239212532838185,246195.3955078125,407445.71887208143,27,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186,7624400
2023-05-17,Kolfe Keraniyo,32.02073954527526,25.162687807807828,0.0033625033699577755,0.002830331516452908,0.002834024993063872,15.545939597818586,588912.7861328125,999778.8262524343,10,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.208265167086,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086,15302300
2023-05-17,Lemi Kura,30.658844388717473,25.321759491445803,0.003980465823267916,0.0035246389305758916,0.003582090344584277,38.125462118122314,477004.73025512695,1077463.223131778,4,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532,29647500
2023-05-17,Lideta,29.287090247380426,25.96136915306381,0.000575313671779763,0.0006282868849706298,0.0006303848619834112,2.2568198442459106,149520.572265625,238256.11138927197,21,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013433,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287,3142000
2023-05-17,Nifas Silk Lafto,26.119578857271314,24.891015524183977,0.0026199126355986035,0.0031320043441035532,0.0031395659343621514,42.850353280703224,546690.8269042969,1020947.5290218766,8,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432797,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727,15539600
2023-05-17,Yeka,27.806879095930974,25.254292204646376,0.002669134962048266,0.003552408241904528,0.003545779867284692,21.575062735213173,411173.4640197754,629507.8244182687,8,6820.175402169005,22872.035526742053,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746,15696100
2023-05-18,Addis Ketema,24.967716696596117,22.1408048630702,0.0008977097300270792,0.0012550634337615016,0.0012492464990999555,0.0,280921.71484375,413244.76971781626,6,215850.9702058304,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155,6651800
2023-05-18,Akaki Kality,30.927912381549792,25.579238265961536,0.005973856032653443,0.005406077690676094,0.005416259421965991,0.0,577954.2465810776,1458805.890458251,2,5526607.582092061,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.68637580072,54297.55343784546,1750.3353404954569,55487.577655745874,26543.91274598913,83102.65505169929,830728.46839836,43101600
2023-05-18,Arada,19.266185553762497,22.61718907563029,0.0003434021375526805,0.0004441641759697556,0.00044427764745271875,0.0,129547.9833984375,154371.31172405052,6,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676,2227600
2023-05-18,Bole,29.70090307400309,25.902446784033863,0.0031638755893231936,0.003419898761059191,0.003411778450620742,0.0,591126.6415710449,1126020.3433838214,24,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384647,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997,21089000
2023-05-18,Gulele,28.578049316956342,25.314700000000027,0.0012531174436534787,0.0014050510538985402,0.0014513459080352815,0.0,191815.6131362915,343757.35125622124,2,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.3826680482,8134300
2023-05-18,Kirkos,32.64427777777781,25.945626750700303,0.0007121640809535517,0.0008662090949236631,0.0008682179128454856,0.0,246195.3955078125,407445.71887208143,27,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186,7359200
2023-05-18,Kolfe Keraniyo,31.780794534617474,24.97408406619086,0.002840579606813282,0.0033625033699577755,0.0033435031932379424,0.0,588912.7861328125,999778.8262524343,10,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.208265167086,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086,14154300
2023-05-18,Lemi Kura,30.30392959915241,25.202052404007652,0.0036006409855639876,0.003980465823267916,0.003976908642158491,0.0,477004.73025512695,1077463.223131778,4,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532,29089300
2023-05-18,Lideta,29.274998636443712,25.921975795388068,0.000458566630324325,0.000575313671779763,0.0005826003398026545,0.0,149520.572265625,238256.11138927197,21,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013433,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287,4330700
2023-05-18,Nifas Silk Lafto,26.47194045400759,24.446079077015742,0.002275590444240333,0.0026199126355986035,0.002619668270098613,0.0,546690.8269042969,1020947.5290218766,8,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432797,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727,17038100
2023-05-18,Yeka,27.298308497809924,25.67319922489775,0.0025364139734754356,0.002669134962048266,0.0026656544323917348,0.0,411173.4640197754,629507.8244182687,8,6820.175402169005,22872.035526742053,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746,15451000
2023-05-19,Addis Ketema,25.591547593786615,21.603997140629975,0.0013015235852681432,0.0008977097300270792,0.0009150108318415736,110.40563646952312,280921.71484375,413244.76971781626,6,215850.9702058304,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155,6464200
2023-05-19,Akaki Kality,30.779439556433786,25.856170089158162,0.008735375086240534,0.005973856032653443,0.005974506717489178,541.1539984279209,577954.2465810776,1458805.890458251,2,5526607.582092061,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.68637580072,54297.55343784546,1750.3353404954569,55487.577655745874,26543.91274598913,83102.65505169929,830728.46839836,43122300
2023-05-19,Arada,19.567308184372802,22.711875000000042,0.0005380324540583691,0.0003434021375526805,0.00034220878898427276,62.33833169937134,129547.9833984375,154371.31172405052,6,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676,1760400
2023-05-19,Bole,29.953940694655962,25.900431807232003,0.0053094240271995725,0.0031638755893231936,0.003163939845089945,545.8631387286716,591126.6415710449,1126020.3433838214,24,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384647,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997,21809700
2023-05-19,Gulele,28.3720108510728,25.54200000000002,0.0016764649524530614,0.0012531174436534787,0.0012536620046500334,247.87843884362115,191815.6131362915,343757.35125622124,2,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.3826680482,7648900
2023-05-19,Kirkos,33.3454228395062,25.932447479795922,0.0012174916328539839,0.0007121640809535517,0.0007152444828654443,98.01730171839397,246195.3955078125,407445.71887208143,27,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186,6437400
2023-05-19,Kolfe Keraniyo,31.684994434447187,25.2892919350602,0.0034337114241933197,0.002840579606813282,0.0028318810425715098,212.99289560317993,588912.7861328125,999778.8262524343,10,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.208265167086,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086,14156000
2023-05-19,Lemi Kura,29.913622225890645,25.343267485813445,0.005739102968889419,0.0036006409855639876,0.00361242966234821,625.5708720948961,477004.73025512695,1077463.223131778,4,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532,30604300
2023-05-19,Lideta,29.208182423348795,25.82629629629632,0.0007422157365511743,0.000458566630324325,0.0004577961879716921,59.99701976776123,149520.572265625,238256.11138927197,21,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013433,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287,3777800
2023-05-19,Nifas Silk Lafto,26.053933636758472,24.606475632196577,0.003881698641915428,0.002275590444240333,0.00227608896575409,260.4256319999695,546690.8269042969,1020947.5290218766,8,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432797,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727,17530400
2023-05-19,Yeka,27.16811174391142,25.783463300991432,0.0032418749708332108,0.0025364139734754356,0.002531249558501524,454.45487377378674,411173.4640197754,629507.8244182687,8,6820.175402169005,22872.035526742053,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746,15315500
2023-05-20,Addis Ketema,26.125341925232608,21.256740481278534,0.001532658418969736,0.0013015235852681432,0.0012994732481845352,0.0,280921.71484375,413244.76971781626,6,215850.9702058304,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155,6121000
2023-05-20,Akaki Kality,30.4754468586622,25.875949249365984,0.008951331714079677,0.008735375086240534,0.008740650931148078,0.0,577954.2465810776,1458805.890458251,2,5526607.582092061,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.68637580072,54297.55343784546,1750.3353404954569,55487.577655745874,26543.91274598913,83102.65505169929,830728.46839836,42412900
2023-05-20,Arada,19.65417754262201,22.35169888614614,0.0007741770104298739,0.0005380324540583691,0.0005323931270186965,0.0,129547.9833984375,154371.31172405052,6,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676,2373100
2023-05-20,Bole,29.862625203922864,25.790726425611286,0.007192101688918423,0.0053094240271995725,0.005294500389824049,0.0,591126.6415710449,1126020.3433838214,24,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384647,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997,21714300
2023-05-20,Gulele,28.73141020453045,25.03686775446778,0.00170564485566094,0.0016764649524530614,0.0016844633273941443,0.0,191815.6131362915,343757.35125622124,2,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.3826680482,7231900
2023-05-20,Kirkos,33.72285539190751,25.978875178200706,0.0022481353243364033,0.0012174916328539839,0.001217135000626092,0.0,246195.3955078125,407445.71887208143,27,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186,6566800
2023-05-20,Kolfe Keraniyo,31.902919178428835,24.997245864713552,0.004423388661312526,0.0034337114241933197,0.0034438540272764334,0.0,588912.7861328125,999778.8262524343,10,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.208265167086,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086,14549900
2023-05-20,Lemi Kura,30.037526629233874,25.43234865279095,0.005677508363825019,0.005739102968889419,0.00574866123769224,0.0,477004.73025512695,1077463.223131778,4,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532,28008900
2023-05-20,Lideta,29.36296997059845,26.477373528536333,0.0011752027157913981,0.0007422157365511743,0.00074239493564915,0.0,149520.572265625,238256.11138927197,21,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013433,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287,4425300
2023-05-20,Nifas Silk Lafto,25.832515680838547,24.649996887808456,0.004792865735163789,0.003881698641915428,0.0038792748961949987,0.0,546690.8269042969,1020947.5290218766,8,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432797,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727,18039300
2023-05-20,Yeka,26.665392987462663,25.72760087212473,0.004271916279781216,0.0032418749708332108,0.0032692607299736965,0.0,411173.4640197754,629507.8244182687,8,6820.175402169005,22872.035526742053,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746,17183500
2023-05-21,Addis Ketema,24.606074543246706,21.040174661843505,0.0009011237143089955,0.001532658418969736,0.0015203065743411115,260.20454867680866,280921.71484375,413244.76971781626,6,215850.9702058304,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155,6641100
2023-05-21,Akaki Kality,30.60288608741162,25.798540127816302,0.006899237411195244,0.008951331714079677,0.008954951246082057,966.1359079016579,577954.2465810776,1458805.890458251,2,5526607.582092061,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.68637580072,54297.55343784546,1750.3353404954569,55487.577655745874,26543.91274598913,83102.65505169929,830728.46839836,42448500
2023-05-21,Arada,19.66726377797498,22.345910834622842,0.00043295101739512527,0.0007741770104298739,0.0007631777482785315,194.90695222218832,129547.9833984375,154371.31172405052,6,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676,2120500
2023-05-21,Bole,29.83875461552893,26.15396052119985,0.0035616204345305467,0.007192101688918423,0.007136467430189567,1546.5339741971757,591126.6415710449,1126020.3433838214,24,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384647,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997,24420800
2023-05-21,Gulele,28.687595119706742,24.67291310929853,0.00147741311762203,0.00170564485566094,0.0017390700818822986,239.84526517656116,191815.6131362915,343757.35125622124,2,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.3826680482,7259000
2023-05-21,Kirkos,33.24000000000003,25.952908867561675,0.0009217579529720697,0.0022481353243364033,0.002232641952649452,733.7544797261556,246195.3955078125,407445.71887208143,27,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186,6501500
2023-05-21,Kolfe Keraniyo,31.423379121607013,25.157398133023513,0.0025150741217865756,0.004423388661312526,0.0044396065385035165,875.4740272627937,588912.7861328125,999778.8262524343,10,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.208265167086,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086,16653800
2023-05-21,Lemi Kura,29.944248825284475,25.24919124946521,0.004192282010070038,0.005677508363825019,0.005737287899450385,738.27335947752,477004.73025512695,1077463.223131778,4,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532,25277100
2023-05-21,Lideta,28.971014804735503,26.670562153759114,0.0005947166361518096,0.0011752027157913981,0.0011914497448774464,356.2961235046387,149520.572265625,238256.11138927197,21,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013433,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287,3374800
2023-05-21,Nifas Silk Lafto,25.536487994562282,24.609675520487844,0.00276764926768005,0.004792865735163789,0.0048271734042428455,877.8842952516344,546690.8269042969,1020947.5290218766,8,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432797,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727,16804300
2023-05-21,Yeka,26.827495432875267,25.43557837352858,0.0028632770474178474,0.004271916279781216,0.004315327683541348,439.6351149082184,411173.4640197754,629507.8244182687,8,6820.175402169005,22872.035526742053,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746,17125500
2023-05-22,Addis Ketema,24.73051234567904,20.906098702539854,0.0009045363160325603,0.0009011237143089955,0.000906712190165992,188.0427204767863,280921.71484375,413244.76971781626,6,215850.9702058304,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155,7554500
2023-05-22,Akaki Kality,30.67183909598613,25.984767015972682,0.006331100471137391,0.006899237411195244,0.006908852518189898,666.0784884095192,577954.2465810776,1458805.890458251,2,5526607.582092061,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.68637580072,54297.55343784546,1750.3353404954569,55487.577655745874,26543.91274598913,83102.65505169929,830728.46839836,40089500
2023-05-22,Arada,19.6368803772717,22.956648952173495,0.0003828906686526126,0.00043295101739512527,0.0004273899314147827,126.83867740631104,129547.9833984375,154371.31172405052,6,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676,2268200
2023-05-22,Bole,29.663921073241955,26.09613029570948,0.003165869344662464,0.0035616204345305467,0.003584349013411711,863.7508945597542,591126.6415710449,1126020.3433838214,24,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384647,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997,21589900
2023-05-22,Gulele,28.579308174878772,24.756276666666697,0.0010383589153234443,0.00147741311762203,0.0014697084564396085,130.2358900970883,191815.6131362915,343757.35125622124,2,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.3826680482,7709800
2023-05-22,Kirkos,33.52534170980968,25.86106756784885,0.0010265465834307964,0.0009217579529720697,0.0009094136122535072,437.55005105336505,246195.3955078125,407445.71887208143,27,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186,6375400
2023-05-22,Kolfe Keraniyo,32.0058254840398,25.260417760515104,0.003123051664797579,0.0025150741217865756,0.0025352004649709706,646.777088801066,588912.7861328125,999778.8262524343,10,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.208265167086,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086,17203500
2023-05-22,Lemi Kura,30.137603301907834,24.982892785957823,0.003410949892602628,0.004192282010070038,0.004206248415117047,606.5491862826877,477004.73025512695,1077463.223131778,4,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532,26198100
2023-05-22,Lideta,28.54077874364735,26.646462931571367,0.0006574517224617719,0.0005947166361518096,0.0005803534871885851,192.1142242219713,149520.572265625,238256.11138927197,21,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013433,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287,2637100
2023-05-22,Nifas Silk Lafto,25.715498393666998,24.504347801195486,0.0030874245906981476,0.00276764926768005,0.002774342330302615,685.8719358974033,546690.8269042969,1020947.5290218766,8,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432797,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727,19795800
2023-05-22,Yeka,27.015060508551958,24.942958217049835,0.0025146887619010194,0.0028632770474178474,0.0028537039264245616,721.9286201265123,411173.4640197754,629507.8244182687,8,6820.175402169005,22872.035526742053,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746,17205100
2023-05-23,Addis Ketema,25.626082982076426,20.935706743531856,0.0013419368983879749,0.0009045363160325603,0.0009005787379196981,297.0536429087321,280921.71484375,413244.76971781626,6,215850.9702058304,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155,7102200
2023-05-23,Akaki Kality,30.4546794017071,25.917336582341136,0.006399181879672834,0.006331100471137391,0.006294534875518388,833.2615108622444,577954.2465810776,1458805.890458251,2,5526607.582092061,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.68637580072,54297.55343784546,1750.3353404954569,55487.577655745874,26543.91274598913,83102.65505169929,830728.46839836,42120400
2023-05-23,Arada,19.205962962962982,23.471412037037076,0.0004117969727741258,0.0003828906686526126,0.000377527521946385,123.21763674418132,129547.9833984375,154371.31172405052,6,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676,2566200
2023-05-23,Bole,29.774370496764387,26.17073656953852,0.00399256340256871,0.003165869344662464,0.0031931164163145134,1101.444749408298,591126.6415710449,1126020.3433838214,24,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384647,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997,24039400
2023-05-23,Gulele,29.006425797473327,24.777012911010587,0.001427627940411591,0.0010383589153234443,0.0010485113954042903,385.1628787782457,191815.6131362915,343757.35125622124,2,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.3826680482,7098200
2023-05-23,Kirkos,33.631843437956185,25.763076862463695,0.0009573301864659814,0.0010265465834307964,0.001014754789008849,288.75766626993817,246195.3955078125,407445.71887208143,27,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186,7414300
2023-05-23,Kolfe Keraniyo,32.23040758850401,25.155507458937656,0.0035952276782915617,0.003123051664797579,0.003098911974184416,823.8636557261149,588912.7861328125,999778.8262524343,10,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.208265167086,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086,14752000
2023-05-23,Lemi Kura,30.05664895605329,25.04934708833239,0.004221920042781285,0.003410949892602628,0.0034077085575669025,671.5777648157543,477004.73025512695,1077463.223131778,4,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532,24992800
2023-05-23,Lideta,30.38519403056552,26.56199470899474,0.0006761209629123842,0.0006574517224617719,0.0006530304968045906,174.80990748935275,149520.572265625,238256.11138927197,21,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013433,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287,3574900
2023-05-23,Nifas Silk Lafto,26.027618744118286,24.56184267871897,0.0030136924506221313,0.0030874245906981476,0.0030801090380877024,798.7910796271431,546690.8269042969,1020947.5290218766,8,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432797,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727,17128600
2023-05-23,Yeka,27.04464460619996,25.127953385089395,0.002620834414207022,0.0025146887619010194,0.002503442977187535,800.5710696114434,411173.4640197754,629507.8244182687,8,6820.175402169005,22872.035526742053,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746,17837900
2023-05-24,Addis Ketema,25.338141974030655,21.11916270805847,0.001183973770081524,0.0013419368983879749,0.0013254623034360492,345.9978332519531,280921.71484375,413244.76971781626,6,215850.9702058304,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155,6259800
2023-05-24,Akaki Kality,30.19662037900314,25.774460942663453,0.007689583056768154,0.006399181879672834,0.006413331494640017,1543.8368836773766,577954.2465810776,1458805.890458251,2,5526607.582092061,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.68637580072,54297.55343784546,1750.3353404954569,55487.577655745874,26543.91274598913,83102.65505169929,830728.46839836,43261900
2023-05-24,Arada,18.48614814814816,21.99611111111114,0.0004835082509088841,0.0004117969727741258,0.000419321481870658,226.55413754781088,129547.9833984375,154371.31172405052,6,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676,3217300
2023-05-24,Bole,30.04644145531819,26.174799351205255,0.004460783876672097,0.00399256340256871,0.003977590237878331,3130.5069653458067,591126.6415710449,1126020.3433838214,24,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384647,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997,21843100
2023-05-24,Gulele,28.880425015036565,24.46509056603777,0.0015587745947043333,0.001427627940411591,0.0014586159552820409,208.87914355595908,191815.6131362915,343757.35125622124,2,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.3826680482,8274600
2023-05-24,Kirkos,33.65040744954129,25.86503426243271,0.0010488481277025673,0.0009573301864659814,0.0009639681262315129,917.5946629842123,246195.3955078125,407445.71887208143,27,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186,6372700
